workerid,rt,color_other,color_target,n_total,target_quantifier,response,n_target,slide_number_in_experiment,count,colorblind,enjoyment,gender,age,comments,languages,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes,Answer.country_of_birth,Answer.country_of_residence,Answer.native_language,Answer.father_country_of_birth,Answer.mother_country_of_birth,Answer.childhood_language,Answer.preferred_language
24,14499,black,white,10,two,[u'@\u0434\u0432\u0435@ \u0442\u043e\u0447\u043a\u0438 \u0431\u0435\u043b\u044b\u0435'],2,8,none,no,2,Male,34,,English,Yes,3,Windows,1050,1680,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,32XVDSJFP05A2YIRES3JKQX3QRG2MX,24,Submitted,Fr Jul 14 21:36:53 MESZ 2017,Do Jul 13 21:29:57 MESZ 2017,Do Jul 13 21:36:53 MESZ 2017,,,,,,[],{},6.887533333333334,"""Russia""","""Estonia""","""Russian""","""Russia""","""Russia""","""Russian""","""Russian"""
24,33540,white,black,100,some,"[u'@\u043d\u0435\u0441\u043a\u043e\u043b\u044c\u043a\u043e@ \u0442\u043e\u0447\u0435\u043a \u0447\u0435\u0440\u043d\u044b\u0435', u'@\u043d\u0435\u043a\u043e\u0442\u043e\u0440\u044b\u0435@ \u0442\u043e\u0447\u043a\u0438 \u0447\u0435\u0440\u043d\u044b\u0435']",25,9,none,no,2,Male,34,,English,Yes,3,Windows,1050,1680,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,32XVDSJFP05A2YIRES3JKQX3QRG2MX,24,Submitted,Fr Jul 14 21:36:53 MESZ 2017,Do Jul 13 21:29:57 MESZ 2017,Do Jul 13 21:36:53 MESZ 2017,,,,,,[],{},6.887533333333334,"""Russia""","""Estonia""","""Russian""","""Russia""","""Russia""","""Russian""","""Russian"""
24,50749,black,white,100,many,[u'@\u043c\u043d\u043e\u0433\u043e@ \u0431\u0435\u043b\u044b\u0445 \u0442\u043e\u0447\u0435\u043a'],65,10,none,no,2,Male,34,,English,Yes,3,Windows,1050,1680,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,32XVDSJFP05A2YIRES3JKQX3QRG2MX,24,Submitted,Fr Jul 14 21:36:53 MESZ 2017,Do Jul 13 21:29:57 MESZ 2017,Do Jul 13 21:36:53 MESZ 2017,,,,,,[],{},6.887533333333334,"""Russia""","""Estonia""","""Russian""","""Russia""","""Russia""","""Russian""","""Russian"""
24,22761,black,white,10,none,[u'@\u043d\u0435\u0442@ \u0431\u0435\u043b\u044b\u0445 \u0442\u043e\u0447\u0435\u043a'],0,11,none,no,2,Male,34,,English,Yes,3,Windows,1050,1680,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,32XVDSJFP05A2YIRES3JKQX3QRG2MX,24,Submitted,Fr Jul 14 21:36:53 MESZ 2017,Do Jul 13 21:29:57 MESZ 2017,Do Jul 13 21:36:53 MESZ 2017,,,,,,[],{},6.887533333333334,"""Russia""","""Estonia""","""Russian""","""Russia""","""Russia""","""Russian""","""Russian"""
24,14283,white,black,10,half,[u'@\u043f\u043e\u043b\u043e\u0432\u0438\u043d\u0430@ \u0442\u043e\u0447\u0435\u043a \u0447\u0435\u0440\u043d\u044b\u0435'],5,12,none,no,2,Male,34,,English,Yes,3,Windows,1050,1680,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,32XVDSJFP05A2YIRES3JKQX3QRG2MX,24,Submitted,Fr Jul 14 21:36:53 MESZ 2017,Do Jul 13 21:29:57 MESZ 2017,Do Jul 13 21:36:53 MESZ 2017,,,,,,[],{},6.887533333333334,"""Russia""","""Estonia""","""Russian""","""Russia""","""Russia""","""Russian""","""Russian"""
24,9806,black,white,100,all,[u'@\u0432\u0441\u0435@ \u0442\u043e\u0447\u043a\u0438 \u0431\u0435\u043b\u044b\u0435'],100,13,none,no,2,Male,34,,English,Yes,3,Windows,1050,1680,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,32XVDSJFP05A2YIRES3JKQX3QRG2MX,24,Submitted,Fr Jul 14 21:36:53 MESZ 2017,Do Jul 13 21:29:57 MESZ 2017,Do Jul 13 21:36:53 MESZ 2017,,,,,,[],{},6.887533333333334,"""Russia""","""Estonia""","""Russian""","""Russia""","""Russia""","""Russian""","""Russian"""
24,27736,black,white,10,a few,"[u'@\u043d\u0435\u0441\u043a\u043e\u043b\u044c\u043a\u043e@ \u0442\u043e\u0447\u0435\u043a \u0431\u0435\u043b\u044b\u0435', u'@\u043d\u0435\u043a\u043e\u0442\u043e\u0440\u044b\u0435@ \u0442\u043e\u0447\u043a\u0438 \u0431\u0435\u043b\u044b\u0435']",3,14,none,no,2,Male,34,,English,Yes,3,Windows,1050,1680,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,32XVDSJFP05A2YIRES3JKQX3QRG2MX,24,Submitted,Fr Jul 14 21:36:53 MESZ 2017,Do Jul 13 21:29:57 MESZ 2017,Do Jul 13 21:36:53 MESZ 2017,,,,,,[],{},6.887533333333334,"""Russia""","""Estonia""","""Russian""","""Russia""","""Russia""","""Russian""","""Russian"""
25,168390,white,black,10,two,"[u'@Dalawang@ tuldok ay kulay itim.', u'@Ang dalawang@ tuldok ay itim.', u'Kulay itim ang @dalawang@ tuldok.']",2,5,English,no,2,Female,22,I really enjoyed this survey. I am excited and hoping for another survey similar to this one. More power!,Tagalog,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PWWM24LHT6VH9GNKRT0F8W86MQ82E,25,Submitted,Fr Jul 14 21:37:55 MESZ 2017,Do Jul 13 21:14:59 MESZ 2017,Do Jul 13 21:37:55 MESZ 2017,,,,,,[],{},22.829233333333335,"""PHilippines""","""Philippines""","""Tagalog""","""Philippines""","""Philippines""","""Tagalog""","""English"""
25,103343,black,white,100,some,"[u'@Ilan@ sa mga tuldok ay puti.', u'Puti ang @ilan@ sa mga tuldok.', u'@Ilan@ sa mga tuldok ay kulay puti.']",25,6,English,no,2,Female,22,I really enjoyed this survey. I am excited and hoping for another survey similar to this one. More power!,Tagalog,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PWWM24LHT6VH9GNKRT0F8W86MQ82E,25,Submitted,Fr Jul 14 21:37:55 MESZ 2017,Do Jul 13 21:14:59 MESZ 2017,Do Jul 13 21:37:55 MESZ 2017,,,,,,[],{},22.829233333333335,"""PHilippines""","""Philippines""","""Tagalog""","""Philippines""","""Philippines""","""Tagalog""","""English"""
25,157548,white,black,10,none,"[u'@Walang@ itim sa mga tuldok.', u'@Walang@ tuldok ay may kulay na itim.', u'@Wala@ sa mga tuldok ang itim.']",0,7,English,no,2,Female,22,I really enjoyed this survey. I am excited and hoping for another survey similar to this one. More power!,Tagalog,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PWWM24LHT6VH9GNKRT0F8W86MQ82E,25,Submitted,Fr Jul 14 21:37:55 MESZ 2017,Do Jul 13 21:14:59 MESZ 2017,Do Jul 13 21:37:55 MESZ 2017,,,,,,[],{},22.829233333333335,"""PHilippines""","""Philippines""","""Tagalog""","""Philippines""","""Philippines""","""Tagalog""","""English"""
25,195412,black,white,10,half,"[u'@Kalahati@ ng mga tuldok ay puti.', u'@Kalahati@ ng mga tuldok ay kulay puti.', u'Kulay puti ang @kalahati@ ng mga tuldok.']",5,8,English,no,2,Female,22,I really enjoyed this survey. I am excited and hoping for another survey similar to this one. More power!,Tagalog,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PWWM24LHT6VH9GNKRT0F8W86MQ82E,25,Submitted,Fr Jul 14 21:37:55 MESZ 2017,Do Jul 13 21:14:59 MESZ 2017,Do Jul 13 21:37:55 MESZ 2017,,,,,,[],{},22.829233333333335,"""PHilippines""","""Philippines""","""Tagalog""","""Philippines""","""Philippines""","""Tagalog""","""English"""
25,86188,black,white,100,almost all,"[u'@Halos lahat@ ng mga tuldok ay puti.', u'@Halos lahat@ ng mga tuldok ay kulay puti.', u'Kulay puti ang @halos lahat@ ng mga tuldok.']",90,9,English,no,2,Female,22,I really enjoyed this survey. I am excited and hoping for another survey similar to this one. More power!,Tagalog,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PWWM24LHT6VH9GNKRT0F8W86MQ82E,25,Submitted,Fr Jul 14 21:37:55 MESZ 2017,Do Jul 13 21:14:59 MESZ 2017,Do Jul 13 21:37:55 MESZ 2017,,,,,,[],{},22.829233333333335,"""PHilippines""","""Philippines""","""Tagalog""","""Philippines""","""Philippines""","""Tagalog""","""English"""
25,158866,white,black,25,less than half,"[u'@Mas mababa sa kalahati@ ng mga tuldok ay itim.', u'@Mas mababa sa kalahati@ ng mga tuldok ay kulay itim.', u'@Hindi lalampas ng kalahati@ ng mga tuldok ay kulay itim.']",8,10,English,no,2,Female,22,I really enjoyed this survey. I am excited and hoping for another survey similar to this one. More power!,Tagalog,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PWWM24LHT6VH9GNKRT0F8W86MQ82E,25,Submitted,Fr Jul 14 21:37:55 MESZ 2017,Do Jul 13 21:14:59 MESZ 2017,Do Jul 13 21:37:55 MESZ 2017,,,,,,[],{},22.829233333333335,"""PHilippines""","""Philippines""","""Tagalog""","""Philippines""","""Philippines""","""Tagalog""","""English"""
25,65361,white,black,10,a few,"[u'@Iilan@ sa mga tuldok ay itim.', u'@Iilan@ lamang sa mga tuldok ang itim.', u'@Iilan@ sa mga tuldok ay kulay itim.']",3,11,English,no,2,Female,22,I really enjoyed this survey. I am excited and hoping for another survey similar to this one. More power!,Tagalog,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PWWM24LHT6VH9GNKRT0F8W86MQ82E,25,Submitted,Fr Jul 14 21:37:55 MESZ 2017,Do Jul 13 21:14:59 MESZ 2017,Do Jul 13 21:37:55 MESZ 2017,,,,,,[],{},22.829233333333335,"""PHilippines""","""Philippines""","""Tagalog""","""Philippines""","""Philippines""","""Tagalog""","""English"""
25,50529,black,white,100,most,"[u'@Karamihan@ sa mga tuldok ay puti.', u'@Karamihan@ sa mga tuldok ay kulay puti.', u'Puti ang @karamihan@ sa mga tuldok.']",75,12,English,no,2,Female,22,I really enjoyed this survey. I am excited and hoping for another survey similar to this one. More power!,Tagalog,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PWWM24LHT6VH9GNKRT0F8W86MQ82E,25,Submitted,Fr Jul 14 21:37:55 MESZ 2017,Do Jul 13 21:14:59 MESZ 2017,Do Jul 13 21:37:55 MESZ 2017,,,,,,[],{},22.829233333333335,"""PHilippines""","""Philippines""","""Tagalog""","""Philippines""","""Philippines""","""Tagalog""","""English"""
25,48561,black,white,100,all,"[u'@Lahat@ ng mga tuldok ay puti.', u'@Lahat@ ng mga tuldok ay kulay puti.', u'Puti ang @lahat@ng mga tuldok.']",100,13,English,no,2,Female,22,I really enjoyed this survey. I am excited and hoping for another survey similar to this one. More power!,Tagalog,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PWWM24LHT6VH9GNKRT0F8W86MQ82E,25,Submitted,Fr Jul 14 21:37:55 MESZ 2017,Do Jul 13 21:14:59 MESZ 2017,Do Jul 13 21:37:55 MESZ 2017,,,,,,[],{},22.829233333333335,"""PHilippines""","""Philippines""","""Tagalog""","""Philippines""","""Philippines""","""Tagalog""","""English"""
25,77242,black,white,100,many,"[u'@Maraming@ mga tuldok ay puti.', u'@Karamihan@ sa mga tuldok ay puti.', u'Puti ang @karamihan@ sa mga tuldok.']",65,14,English,no,2,Female,22,I really enjoyed this survey. I am excited and hoping for another survey similar to this one. More power!,Tagalog,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PWWM24LHT6VH9GNKRT0F8W86MQ82E,25,Submitted,Fr Jul 14 21:37:55 MESZ 2017,Do Jul 13 21:14:59 MESZ 2017,Do Jul 13 21:37:55 MESZ 2017,,,,,,[],{},22.829233333333335,"""PHilippines""","""Philippines""","""Tagalog""","""Philippines""","""Philippines""","""Tagalog""","""English"""
26,89611,black,white,10,two,"[u'@dos@ de los puntos son blancos', u'Hay @dos@ puntos blancos']",2,5,Spanish,no,1,Female,29,,"Spanish, English",Yes,4,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3M0NZ3JDP262020XB0VBQZWOP5PZ5C,26,Submitted,Fr Jul 14 21:46:44 MESZ 2017,Do Jul 13 21:42:29 MESZ 2017,Do Jul 13 21:46:44 MESZ 2017,,,,,,[],{},4.184283333333333,"""Chile""","""Chile""","""Spanish""","""Chile""","""Chile""","""Spanish""","""Spanish"""
26,16488,black,white,100,many,[u'@algunos@ de los puntos son blancos'],65,6,Spanish,no,1,Female,29,,"Spanish, English",Yes,4,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3M0NZ3JDP262020XB0VBQZWOP5PZ5C,26,Submitted,Fr Jul 14 21:46:44 MESZ 2017,Do Jul 13 21:42:29 MESZ 2017,Do Jul 13 21:46:44 MESZ 2017,,,,,,[],{},4.184283333333333,"""Chile""","""Chile""","""Spanish""","""Chile""","""Chile""","""Spanish""","""Spanish"""
26,11058,black,white,100,almost all,[u'@casi todos@ los puntos son blancos'],90,7,Spanish,no,1,Female,29,,"Spanish, English",Yes,4,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3M0NZ3JDP262020XB0VBQZWOP5PZ5C,26,Submitted,Fr Jul 14 21:46:44 MESZ 2017,Do Jul 13 21:42:29 MESZ 2017,Do Jul 13 21:46:44 MESZ 2017,,,,,,[],{},4.184283333333333,"""Chile""","""Chile""","""Spanish""","""Chile""","""Chile""","""Spanish""","""Spanish"""
26,13879,black,white,100,most,[u'@la mayor\xeda@ de los puntos son blancos'],75,8,Spanish,no,1,Female,29,,"Spanish, English",Yes,4,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3M0NZ3JDP262020XB0VBQZWOP5PZ5C,26,Submitted,Fr Jul 14 21:46:44 MESZ 2017,Do Jul 13 21:42:29 MESZ 2017,Do Jul 13 21:46:44 MESZ 2017,,,,,,[],{},4.184283333333333,"""Chile""","""Chile""","""Spanish""","""Chile""","""Chile""","""Spanish""","""Spanish"""
26,10148,white,black,10,half,[u'@la mitad@ de los puntos son negros'],5,9,Spanish,no,1,Female,29,,"Spanish, English",Yes,4,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3M0NZ3JDP262020XB0VBQZWOP5PZ5C,26,Submitted,Fr Jul 14 21:46:44 MESZ 2017,Do Jul 13 21:42:29 MESZ 2017,Do Jul 13 21:46:44 MESZ 2017,,,,,,[],{},4.184283333333333,"""Chile""","""Chile""","""Spanish""","""Chile""","""Chile""","""Spanish""","""Spanish"""
26,6707,black,white,100,all,[u'@todos@ los puntos son blancos'],100,10,Spanish,no,1,Female,29,,"Spanish, English",Yes,4,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3M0NZ3JDP262020XB0VBQZWOP5PZ5C,26,Submitted,Fr Jul 14 21:46:44 MESZ 2017,Do Jul 13 21:42:29 MESZ 2017,Do Jul 13 21:46:44 MESZ 2017,,,,,,[],{},4.184283333333333,"""Chile""","""Chile""","""Spanish""","""Chile""","""Chile""","""Spanish""","""Spanish"""
26,9828,white,black,25,less than half,[u'@menos de la mitad@ de los puntos son negros'],8,11,Spanish,no,1,Female,29,,"Spanish, English",Yes,4,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3M0NZ3JDP262020XB0VBQZWOP5PZ5C,26,Submitted,Fr Jul 14 21:46:44 MESZ 2017,Do Jul 13 21:42:29 MESZ 2017,Do Jul 13 21:46:44 MESZ 2017,,,,,,[],{},4.184283333333333,"""Chile""","""Chile""","""Spanish""","""Chile""","""Chile""","""Spanish""","""Spanish"""
26,12396,black,white,10,a few,[u'@pocos@ puntos son blancos'],3,12,Spanish,no,1,Female,29,,"Spanish, English",Yes,4,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3M0NZ3JDP262020XB0VBQZWOP5PZ5C,26,Submitted,Fr Jul 14 21:46:44 MESZ 2017,Do Jul 13 21:42:29 MESZ 2017,Do Jul 13 21:46:44 MESZ 2017,,,,,,[],{},4.184283333333333,"""Chile""","""Chile""","""Spanish""","""Chile""","""Chile""","""Spanish""","""Spanish"""
