workerid,rt,color_other,color_target,n_total,target_quantifier,response,n_target,slide_number_in_experiment,count,colorblind,enjoyment,gender,age,comments,languages,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.language_information,Answer.time_in_minutes
6,30522,black,white,10,none,[u'@ninguno@ de los puntos son blancos'],0,11,2,no,2,Male,35,Thank you!,English,Yes,2,Windows,864,1536,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3UOUJI6MTEMUGMQXBJFY1Q8TFCPXUF,6,Submitted,Mi Jul 12 13:15:19 MESZ 2017,Mo Jul 10 20:59:53 MESZ 2017,Mo Jul 10 21:15:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Dominican Republic"",""country_of_residence"":""Dominican Republic"",""native_language"":""Spanish"",""father_country_of_birth"":""Dominican Republic"",""mother_country_of_birth"":""Dominican Republic"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",14.8938
6,30053,white,black,10,a few,[u'@algunos@ de los puntos son negros'],3,12,2,no,2,Male,35,Thank you!,English,Yes,2,Windows,864,1536,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3UOUJI6MTEMUGMQXBJFY1Q8TFCPXUF,6,Submitted,Mi Jul 12 13:15:19 MESZ 2017,Mo Jul 10 20:59:53 MESZ 2017,Mo Jul 10 21:15:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Dominican Republic"",""country_of_residence"":""Dominican Republic"",""native_language"":""Spanish"",""father_country_of_birth"":""Dominican Republic"",""mother_country_of_birth"":""Dominican Republic"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",14.8938
6,45539,white,black,100,most,[u'@la mayoria@ de los puntos son negros'],75,13,2,no,2,Male,35,Thank you!,English,Yes,2,Windows,864,1536,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3UOUJI6MTEMUGMQXBJFY1Q8TFCPXUF,6,Submitted,Mi Jul 12 13:15:19 MESZ 2017,Mo Jul 10 20:59:53 MESZ 2017,Mo Jul 10 21:15:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Dominican Republic"",""country_of_residence"":""Dominican Republic"",""native_language"":""Spanish"",""father_country_of_birth"":""Dominican Republic"",""mother_country_of_birth"":""Dominican Republic"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",14.8938
6,60825,black,white,100,almost all,[u'@casi todos@ los puntos son blancos'],90,14,2,no,2,Male,35,Thank you!,English,Yes,2,Windows,864,1536,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3UOUJI6MTEMUGMQXBJFY1Q8TFCPXUF,6,Submitted,Mi Jul 12 13:15:19 MESZ 2017,Mo Jul 10 20:59:53 MESZ 2017,Mo Jul 10 21:15:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Dominican Republic"",""country_of_residence"":""Dominican Republic"",""native_language"":""Spanish"",""father_country_of_birth"":""Dominican Republic"",""mother_country_of_birth"":""Dominican Republic"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",14.8938
7,57448,black,white,100,most,[u'@La mayor\xeda@ de los puntos son blancos'],75,5,"Spanish, English",no,2,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,38JBBYETQPIMTO5118YO0XPS0TR4ER,7,Submitted,Mi Jul 12 13:22:19 MESZ 2017,Mo Jul 10 21:04:16 MESZ 2017,Mo Jul 10 21:22:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Venezuela"",""country_of_residence"":""Venezuela"",""native_language"":""Spanish"",""father_country_of_birth"":""Venezuela"",""mother_country_of_birth"":""Venezuela"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",6.73675
7,15471,black,white,100,all,[u'@Todos@ los puntos son blancos.'],100,6,"Spanish, English",no,2,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,38JBBYETQPIMTO5118YO0XPS0TR4ER,7,Submitted,Mi Jul 12 13:22:19 MESZ 2017,Mo Jul 10 21:04:16 MESZ 2017,Mo Jul 10 21:22:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Venezuela"",""country_of_residence"":""Venezuela"",""native_language"":""Spanish"",""father_country_of_birth"":""Venezuela"",""mother_country_of_birth"":""Venezuela"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",6.73675
7,58426,black,white,10,none,"[u'@Ninguno@ de los puntos es blanco.', u'@Ninguno@ de los puntos son blancos.']",0,7,"Spanish, English",no,2,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,38JBBYETQPIMTO5118YO0XPS0TR4ER,7,Submitted,Mi Jul 12 13:22:19 MESZ 2017,Mo Jul 10 21:04:16 MESZ 2017,Mo Jul 10 21:22:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Venezuela"",""country_of_residence"":""Venezuela"",""native_language"":""Spanish"",""father_country_of_birth"":""Venezuela"",""mother_country_of_birth"":""Venezuela"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",6.73675
7,29912,white,black,100,some,"[u'@Algunos@ de los puntos son negros.', u'@Algunos@ puntos son negros.']",25,8,"Spanish, English",no,2,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,38JBBYETQPIMTO5118YO0XPS0TR4ER,7,Submitted,Mi Jul 12 13:22:19 MESZ 2017,Mo Jul 10 21:04:16 MESZ 2017,Mo Jul 10 21:22:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Venezuela"",""country_of_residence"":""Venezuela"",""native_language"":""Spanish"",""father_country_of_birth"":""Venezuela"",""mother_country_of_birth"":""Venezuela"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",6.73675
7,28838,black,white,25,less than half,[u'@Menos de la mitad@ de los puntos son blancos.'],8,9,"Spanish, English",no,2,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,38JBBYETQPIMTO5118YO0XPS0TR4ER,7,Submitted,Mi Jul 12 13:22:19 MESZ 2017,Mo Jul 10 21:04:16 MESZ 2017,Mo Jul 10 21:22:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Venezuela"",""country_of_residence"":""Venezuela"",""native_language"":""Spanish"",""father_country_of_birth"":""Venezuela"",""mother_country_of_birth"":""Venezuela"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",6.73675
7,23607,white,black,100,many,"[u'@Muchos@ de los puntos son negros.', u'@Muchos@ puntos son negros.']",65,10,"Spanish, English",no,2,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,38JBBYETQPIMTO5118YO0XPS0TR4ER,7,Submitted,Mi Jul 12 13:22:19 MESZ 2017,Mo Jul 10 21:04:16 MESZ 2017,Mo Jul 10 21:22:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Venezuela"",""country_of_residence"":""Venezuela"",""native_language"":""Spanish"",""father_country_of_birth"":""Venezuela"",""mother_country_of_birth"":""Venezuela"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",6.73675
7,22167,white,black,10,half,"[u'@La mitad@ de los puntos son negros.', u'@La mitad@ de puntos son negros.']",5,11,"Spanish, English",no,2,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,38JBBYETQPIMTO5118YO0XPS0TR4ER,7,Submitted,Mi Jul 12 13:22:19 MESZ 2017,Mo Jul 10 21:04:16 MESZ 2017,Mo Jul 10 21:22:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Venezuela"",""country_of_residence"":""Venezuela"",""native_language"":""Spanish"",""father_country_of_birth"":""Venezuela"",""mother_country_of_birth"":""Venezuela"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",6.73675
7,15830,white,black,100,almost all,[u'@Casi todos@ los puntos son negros.'],90,12,"Spanish, English",no,2,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,38JBBYETQPIMTO5118YO0XPS0TR4ER,7,Submitted,Mi Jul 12 13:22:19 MESZ 2017,Mo Jul 10 21:04:16 MESZ 2017,Mo Jul 10 21:22:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Venezuela"",""country_of_residence"":""Venezuela"",""native_language"":""Spanish"",""father_country_of_birth"":""Venezuela"",""mother_country_of_birth"":""Venezuela"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",6.73675
7,17016,white,black,10,two,"[u'@Dos@ de los puntos son negros.', u'@Dos@ puntos son negros.']",2,13,"Spanish, English",no,2,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,38JBBYETQPIMTO5118YO0XPS0TR4ER,7,Submitted,Mi Jul 12 13:22:19 MESZ 2017,Mo Jul 10 21:04:16 MESZ 2017,Mo Jul 10 21:22:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Venezuela"",""country_of_residence"":""Venezuela"",""native_language"":""Spanish"",""father_country_of_birth"":""Venezuela"",""mother_country_of_birth"":""Venezuela"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",6.73675
7,39241,black,white,10,a few,"[u'@Pocos@ de los puntos son blancos.', u'@Pocos@ puntos son blancos.']",3,14,"Spanish, English",no,2,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,38JBBYETQPIMTO5118YO0XPS0TR4ER,7,Submitted,Mi Jul 12 13:22:19 MESZ 2017,Mo Jul 10 21:04:16 MESZ 2017,Mo Jul 10 21:22:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Venezuela"",""country_of_residence"":""Venezuela"",""native_language"":""Spanish"",""father_country_of_birth"":""Venezuela"",""mother_country_of_birth"":""Venezuela"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",6.73675
8,33174,white,black,10,half,[u'@metade@ dos pontos \xe9 preto.'],5,5,Portuguese,no,2,Male,35,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3YZ8UPK3VUU6DOF2KNJBNDNJEU3CUU,8,Submitted,Mi Jul 12 13:33:45 MESZ 2017,Mo Jul 10 21:30:20 MESZ 2017,Mo Jul 10 21:33:45 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Brazil"",""country_of_residence"":""Brazil"",""native_language"":""Portuguese"",""father_country_of_birth"":""Brazil"",""mother_country_of_birth"":""Brazil"",""childhood_language"":""Portuguese"",""preferred_language"":""English""}",3.3951333333333333
8,19129,white,black,25,less than half,[u'@menos da metade@ dos pontos \xe9 preto.'],8,6,Portuguese,no,2,Male,35,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3YZ8UPK3VUU6DOF2KNJBNDNJEU3CUU,8,Submitted,Mi Jul 12 13:33:45 MESZ 2017,Mo Jul 10 21:30:20 MESZ 2017,Mo Jul 10 21:33:45 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Brazil"",""country_of_residence"":""Brazil"",""native_language"":""Portuguese"",""father_country_of_birth"":""Brazil"",""mother_country_of_birth"":""Brazil"",""childhood_language"":""Portuguese"",""preferred_language"":""English""}",3.3951333333333333
8,12046,white,black,100,some,[u'@alguns@ dos pontos s\xe3o pretos.'],25,7,Portuguese,no,2,Male,35,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3YZ8UPK3VUU6DOF2KNJBNDNJEU3CUU,8,Submitted,Mi Jul 12 13:33:45 MESZ 2017,Mo Jul 10 21:30:20 MESZ 2017,Mo Jul 10 21:33:45 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Brazil"",""country_of_residence"":""Brazil"",""native_language"":""Portuguese"",""father_country_of_birth"":""Brazil"",""mother_country_of_birth"":""Brazil"",""childhood_language"":""Portuguese"",""preferred_language"":""English""}",3.3951333333333333
8,8619,white,black,100,almost all,[u'@quase todos@ os pontos s\xe3o pretos.'],90,8,Portuguese,no,2,Male,35,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3YZ8UPK3VUU6DOF2KNJBNDNJEU3CUU,8,Submitted,Mi Jul 12 13:33:45 MESZ 2017,Mo Jul 10 21:30:20 MESZ 2017,Mo Jul 10 21:33:45 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Brazil"",""country_of_residence"":""Brazil"",""native_language"":""Portuguese"",""father_country_of_birth"":""Brazil"",""mother_country_of_birth"":""Brazil"",""childhood_language"":""Portuguese"",""preferred_language"":""English""}",3.3951333333333333
8,9086,black,white,10,none,[u'@nenhum@ dos pontos \xe9 preto.'],0,9,Portuguese,no,2,Male,35,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3YZ8UPK3VUU6DOF2KNJBNDNJEU3CUU,8,Submitted,Mi Jul 12 13:33:45 MESZ 2017,Mo Jul 10 21:30:20 MESZ 2017,Mo Jul 10 21:33:45 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Brazil"",""country_of_residence"":""Brazil"",""native_language"":""Portuguese"",""father_country_of_birth"":""Brazil"",""mother_country_of_birth"":""Brazil"",""childhood_language"":""Portuguese"",""preferred_language"":""English""}",3.3951333333333333
8,9502,black,white,100,all,[u'@todos@ os pontos s\xe3o pretos.'],100,10,Portuguese,no,2,Male,35,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3YZ8UPK3VUU6DOF2KNJBNDNJEU3CUU,8,Submitted,Mi Jul 12 13:33:45 MESZ 2017,Mo Jul 10 21:30:20 MESZ 2017,Mo Jul 10 21:33:45 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Brazil"",""country_of_residence"":""Brazil"",""native_language"":""Portuguese"",""father_country_of_birth"":""Brazil"",""mother_country_of_birth"":""Brazil"",""childhood_language"":""Portuguese"",""preferred_language"":""English""}",3.3951333333333333
8,11601,white,black,10,a few,[u'@alguns@ dos pontos s\xe3o pretos.'],3,11,Portuguese,no,2,Male,35,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3YZ8UPK3VUU6DOF2KNJBNDNJEU3CUU,8,Submitted,Mi Jul 12 13:33:45 MESZ 2017,Mo Jul 10 21:30:20 MESZ 2017,Mo Jul 10 21:33:45 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Brazil"",""country_of_residence"":""Brazil"",""native_language"":""Portuguese"",""father_country_of_birth"":""Brazil"",""mother_country_of_birth"":""Brazil"",""childhood_language"":""Portuguese"",""preferred_language"":""English""}",3.3951333333333333
8,8400,white,black,10,two,[u'@dois@ pontos s\xe3o pretos.'],2,12,Portuguese,no,2,Male,35,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3YZ8UPK3VUU6DOF2KNJBNDNJEU3CUU,8,Submitted,Mi Jul 12 13:33:45 MESZ 2017,Mo Jul 10 21:30:20 MESZ 2017,Mo Jul 10 21:33:45 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Brazil"",""country_of_residence"":""Brazil"",""native_language"":""Portuguese"",""father_country_of_birth"":""Brazil"",""mother_country_of_birth"":""Brazil"",""childhood_language"":""Portuguese"",""preferred_language"":""English""}",3.3951333333333333
8,11687,black,white,100,most,[u'@a maioria@ dos pontos s\xe3o brancos.'],75,13,Portuguese,no,2,Male,35,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3YZ8UPK3VUU6DOF2KNJBNDNJEU3CUU,8,Submitted,Mi Jul 12 13:33:45 MESZ 2017,Mo Jul 10 21:30:20 MESZ 2017,Mo Jul 10 21:33:45 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Brazil"",""country_of_residence"":""Brazil"",""native_language"":""Portuguese"",""father_country_of_birth"":""Brazil"",""mother_country_of_birth"":""Brazil"",""childhood_language"":""Portuguese"",""preferred_language"":""English""}",3.3951333333333333
8,6254,black,white,100,many,[u'@muitos@ dos pontos s\xe3o brancos.'],65,14,Portuguese,no,2,Male,35,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3YZ8UPK3VUU6DOF2KNJBNDNJEU3CUU,8,Submitted,Mi Jul 12 13:33:45 MESZ 2017,Mo Jul 10 21:30:20 MESZ 2017,Mo Jul 10 21:33:45 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Brazil"",""country_of_residence"":""Brazil"",""native_language"":""Portuguese"",""father_country_of_birth"":""Brazil"",""mother_country_of_birth"":""Brazil"",""childhood_language"":""Portuguese"",""preferred_language"":""English""}",3.3951333333333333
